tracking_id	shCtrl-1_0	shCtrl-2_0	shU-1_0	shU-2_0
ENSMUSG00000002396.8	9.79888	10.8231	9.62673	9.43229
ENSMUSG00000002409.10	5.0963	5.42252	4.26077	5.89064
ENSMUSG00000002413.8	7.96257	8.48529	13.5881	14.4872
ENSMUSG00000002416.7	157.908	162.055	176.532	148.037
ENSMUSG00000002428.6	15.2312	15.743	18.4805	15.9309
ENSMUSG00000002455.8	28.4837	26.7861	43.0723	41.1297
ENSMUSG00000002458.7	11.4851	9.30567	19.0114	15.2177
ENSMUSG00000002459.10	1.0813	1.33881	1.31304	0.940238
ENSMUSG00000002475.9	5.33138	5.56734	2.63297	3.01145
ENSMUSG00000002477.4	80.6601	76.7703	99.9891	91.6986
ENSMUSG00000002486.9	8.29898	7.61734	12.4389	11.4716
ENSMUSG00000002489.8	0	0	0	0
ENSMUSG00000002496.8	8.3848	7.90155	9.81091	11.0734
ENSMUSG00000002500.8	0.0361999	0	0	0
ENSMUSG00000002504.7	25.9279	25.304	18.807	18.847
ENSMUSG00000002524.9	81.0003	84.4747	71.3663	67.7493
ENSMUSG00000002546.9	23.8223	23.3928	29.7432	27.8328
ENSMUSG00000002550.9	33.7602	33.8565	31.4916	27.3085
ENSMUSG00000002565.9	0	0	0.0126586	0
ENSMUSG00000002578.8	0.108502	0.461297	0.021337	0.0211921
ENSMUSG00000002580.7	91.2135	96.4062	80.8511	69.2602
ENSMUSG00000002588.5	0	0.0257598	0.0546129	0
ENSMUSG00000002602.9	113.776	117.809	149.743	155.706
ENSMUSG00000002603.9	0.932379	0.590625	0.738066	1.12861
ENSMUSG00000002608.2	6.15006	8.20504	9.76138	10.9313
ENSMUSG00000002617.8	3.14045	3.19754	3.4065	2.89506
ENSMUSG00000002625.8	14.7341	15.8497	25.6036	24.3178
ENSMUSG00000002633.3	0.0359992	0.0938254	0	0
ENSMUSG00000002635.5	17.8412	19.0074	22.9472	23.335
ENSMUSG00000002658.8	38.3008	38.4524	41.3064	39.629
ENSMUSG00000002660.7	33.1672	32.3039	47.2164	46.9092
ENSMUSG00000002661.8	13.1848	13.5595	7.59572	8.25992
ENSMUSG00000002664.2	0.349517	0.274566	0.433963	0.441026
ENSMUSG00000002668.7	0.619049	0.60531	0.718484	0.638626
ENSMUSG00000002679.8	23.3055	23.4478	24.1813	22.3863
ENSMUSG00000002688.7	0	0	0	0
ENSMUSG00000002699.5	0	0	0	0
ENSMUSG00000002718.8	25.1704	26.0697	25.8029	23.7641
ENSMUSG00000002728.8	32.0597	32.7596	78.7092	68.763
ENSMUSG00000002731.6	16.2599	17.5933	16.47	16.0515
ENSMUSG00000002732.7	4.52365	5.79074	9.52018	6.98402
ENSMUSG00000002733.8	22.314	22.6797	16.0091	14.752
ENSMUSG00000002741.9	54.7135	53.3645	50.0199	44.3119
ENSMUSG00000002748.5	42.7129	42.4621	33.2163	34.1536
ENSMUSG00000002763.10	8.44487	8.82468	7.30305	6.53525
ENSMUSG00000002767.7	34.8019	31.0274	38.6274	36.8273
ENSMUSG00000002768.7	50.0076	47.8459	44.4249	39.8282
ENSMUSG00000002769.8	0.763999	0.597226	1.25107	1.15282
ENSMUSG00000002771.9	0.14233	0.171163	0.107634	0.0801819
ENSMUSG00000002778.6	90.9985	86.6697	79.7311	83.0698
ENSMUSG00000002781.9	20.5706	19.7091	8.41284	9.24957
ENSMUSG00000002791.9	0.237632	0.203179	0.0331533	0
ENSMUSG00000002797.7	7.49357	6.51465	7.33772	5.78085
ENSMUSG00000002799.5	6.03533	6.34768	8.52866	8.83835
ENSMUSG00000002803.7	4.03411	4.31221	4.4728	4.64923
ENSMUSG00000002804.3	26.7938	32.3592	16.2158	16.4426
ENSMUSG00000002808.6	20.6239	22.2142	29.7805	29.5779
ENSMUSG00000002812.4	57.129	54.7412	70.0751	74.1204
ENSMUSG00000002814.8	6.84291	7.51149	6.38789	6.18738
ENSMUSG00000002820.5	4.58809	4.99833	6.27121	5.83082
ENSMUSG00000002825.6	7.825	7.80405	16.8307	17.3011
ENSMUSG00000002831.7	0.557437	0.548996	0.956199	1.05662
ENSMUSG00000002833.9	19.155	18.7239	16.3816	14.0317
ENSMUSG00000002835.7	5.04193	4.83462	2.49063	2.75619
ENSMUSG00000002844.8	17.6682	18.3173	16.9588	18.2135
ENSMUSG00000002845.8	15.3665	16.1801	20.7544	25.8897
ENSMUSG00000002846.9	24.0817	23.985	21.0169	15.6678
ENSMUSG00000002847.6	55.9177	57.8363	11.7195	11.5062
ENSMUSG00000002870.7	32.0946	32.5047	23.2612	21.8806
ENSMUSG00000002871.8	47.0808	41.9697	39.1618	41.2763
ENSMUSG00000002881.8	20.4122	22.4676	25.4467	23.555
ENSMUSG00000002885.8	49.2118	50.3966	44.6509	44.8634
ENSMUSG00000002897.3	2.19132	2.15171	0.879518	0.836785
ENSMUSG00000002900.8	0.979838	1.01782	1.8674	1.25928
ENSMUSG00000002908.8	1.10922	1.38501	0.798032	0.638686
ENSMUSG00000002910.9	10.7592	10.9008	9.37342	8.44771
ENSMUSG00000002930.5	0	0	0	0
ENSMUSG00000002944.8	4.7325	5.28091	0.0662555	0.0219477
ENSMUSG00000002948.11	13.3597	12.1946	10.7272	11.1808
ENSMUSG00000002949.8	31.1551	30.3859	26.8066	23.5391
ENSMUSG00000002957.8	88.3352	90.6252	131.303	129.87
ENSMUSG00000002963.9	29.5368	30.8334	31.4741	26.2304
ENSMUSG00000002968.6	8.7533	8.52439	11.9679	13.1996
ENSMUSG00000002980.8	12.3998	13.1795	4.8018	6.04459
ENSMUSG00000002981.9	36.1683	39.0259	30.7397	31.1058
ENSMUSG00000002983.9	16.867	17.6609	15.8648	16.0659
ENSMUSG00000002984.10	36.4932	37.1532	38.9182	39.5741
ENSMUSG00000002985.9	596.08	613.021	72.122	63.4792
ENSMUSG00000002992.10	62.8518	67.4675	3.33288	3.74519
ENSMUSG00000002996.9	33.3021	35.1703	62.8833	57.6328
ENSMUSG00000002997.9	15.2823	16.0546	4.85326	4.51372
ENSMUSG00000003031.8	59.6894	59.1201	40.1743	37.5051
ENSMUSG00000003032.7	1.08971	0.742581	3.09618	2.93023
ENSMUSG00000003033.8	16.0235	16.3272	19.6732	20.1463
ENSMUSG00000003037.9	70.2375	68.5345	87.8981	82.3804
ENSMUSG00000003038.9	36.9089	38.4035	38.4412	36.3763
ENSMUSG00000003039.8	58.0211	52.5256	56.3856	48.6237
ENSMUSG00000003051.7	2.98271	2.9663	6.44949	7.44386
ENSMUSG00000003053.9	0.855168	0.958765	0.161724	0.0470383
ENSMUSG00000003062.8	21.1452	20.8236	29.4227	24.7704
ENSMUSG00000003068.8	33.1468	31.9175	29.1566	29.9873
ENSMUSG00000003070.6	0.651893	1.00732	0.349956	0.348269
ENSMUSG00000003072.9	99.8264	103.25	141.902	151.131
ENSMUSG00000003099.5	18.308	18.2777	21.4649	22.0906
ENSMUSG00000003119.7	22.0546	22.2141	24.268	27.8769
ENSMUSG00000003123.9	3.50499	2.68405	2.31455	2.29509
ENSMUSG00000003131.5	59.1553	58.9508	93.2125	85.1382
ENSMUSG00000003134.5	8.59875	8.45207	24.1844	23.4493
ENSMUSG00000003135.9	12.2916	13.2885	16.593	16.1943
ENSMUSG00000003153.4	0.0525714	0	0	0
ENSMUSG00000003154.8	2.72471	2.98854	1.79337	2.81992
ENSMUSG00000003161.9	58.9081	44.9187	31.2645	29.827
ENSMUSG00000003166.12	21.4382	20.2085	20.2155	20.2245
ENSMUSG00000003178.6	7.64919	8.31838	12.7342	14.4439
ENSMUSG00000003184.8	76.0832	70.719	76.4848	72.9925
ENSMUSG00000003190.5	14.6376	15.0737	8.58354	9.35952
ENSMUSG00000003198.8	5.0418	4.6829	5.67023	4.26828
ENSMUSG00000003199.10	32.0511	31.4279	36.2234	34.5019
ENSMUSG00000003200.8	37.1803	38.5989	31.0191	29.1112
ENSMUSG00000003206.6	0.124848	0	0	0
ENSMUSG00000003208.8	4.86531	4.16045	4.34424	4.68899
ENSMUSG00000003226.6	32.5661	35.0307	67.5219	69.082
ENSMUSG00000003227.4	0	0	0	0
ENSMUSG00000003228.8	3.17295	2.86634	2.1107	1.80191
ENSMUSG00000003233.5	2.22383	2.96642	2.38651	2.4747
ENSMUSG00000003234.9	14.8841	15.2644	25.3931	22.1946
ENSMUSG00000003235.6	25.4139	27.8253	41.9017	37.521
ENSMUSG00000003269.8	49.434	50.7764	45.8599	44.2784
ENSMUSG00000003271.9	2.04181	3.25778	2.83932	3.57402
ENSMUSG00000003273.7	1.56423	0.734818	0.167669	0.0773641
ENSMUSG00000003279.9	16.8187	15.2809	21.1869	21.9141
ENSMUSG00000003282.3	2.42551	2.61123	1.24187	1.75911
ENSMUSG00000003283.7	0	0.0177322	0	0
ENSMUSG00000003299.9	20.7992	22.7589	22.5234	23.3312
ENSMUSG00000003308.8	16.7713	17.8244	14.9858	14.8742
ENSMUSG00000003309.7	0	0.0219501	0	0
ENSMUSG00000003316.8	24.3941	24.4245	25.4281	25.7494
ENSMUSG00000003341.7	0	0	0	0
ENSMUSG00000003344.8	21.0538	22.9194	26.2526	27.5391
ENSMUSG00000003345.8	38.3401	40.7177	45.5153	42.6439
ENSMUSG00000003346.7	23.6444	24.5705	22.5823	25.4831
ENSMUSG00000003348.9	10.0958	10.6221	18.8657	19.0655
ENSMUSG00000003352.7	19.1978	20.1611	17.4124	16.918
ENSMUSG00000003354.4	1.26788	0.916453	0.856605	1.20041
ENSMUSG00000003355.6	11.1928	14.2536	6.66156	6.75666
ENSMUSG00000003360.8	65.4614	55.8758	65.5329	57.8172
ENSMUSG00000003363.9	25.1714	23.7318	18.5601	20.149
ENSMUSG00000003378.8	1.72284	1.61894	0.291134	0.433975
ENSMUSG00000003379.7	0.431533	0.134697	0.11422	0.142324
ENSMUSG00000003380.9	125.382	133.842	167.697	156.506
ENSMUSG00000003382.11	8.37548	8.4059	9.66133	9.86469
ENSMUSG00000003402.7	103.899	107.062	101.39	92.4568
ENSMUSG00000003410.7	0.0308581	0.0206212	0.0291757	0.043473
ENSMUSG00000003411.4	0.106829	0.0398839	0.21357	0.0583583
ENSMUSG00000003418.9	0	0	0	0
ENSMUSG00000003420.7	17.5256	20.4383	2.16003	2.01252
ENSMUSG00000003421.6	44.7141	55.6348	34.7224	46.8727
ENSMUSG00000003423.8	30.0485	33.1809	27.9869	23.5314
ENSMUSG00000003429.9	1880.56	1860.81	2085.35	1912.22
ENSMUSG00000003435.8	44.2317	41.8992	60.3234	62.8947
ENSMUSG00000003436.10	0	0.0530569	0	0
ENSMUSG00000003437.8	48.2497	44.2483	44.4989	47.9019
ENSMUSG00000003438.10	27.217	26.1866	22.493	21.7939
ENSMUSG00000003444.8	15.4556	18.1256	19.2746	17.6653
ENSMUSG00000003452.9	13.7228	13.8795	12.0298	11.9393
ENSMUSG00000003458.6	24.3015	24.7049	25.0155	30.8908
ENSMUSG00000003464.7	28.6836	26.618	50.4195	54.574
ENSMUSG00000003469.3	0	0.0126521	0	0.0133456
ENSMUSG00000003476.8	0	0	0	0
ENSMUSG00000003477.5	1.38387	1.87602	0.496803	0.413569
ENSMUSG00000003484.4	0	0	0	0
ENSMUSG00000003500.7	14.1542	15.7153	28.7388	29.7104
ENSMUSG00000003505.8	0	0	0.0736396	0.167412
ENSMUSG00000003518.6	47.2334	52.1177	36.5623	41.0419
ENSMUSG00000003526.5	3.64365	3.36516	4.95955	4.54123
ENSMUSG00000003527.8	6.52852	6.98431	8.89609	8.18733
ENSMUSG00000003528.8	24.559	24.2248	30.1612	27.3507
ENSMUSG00000003531.8	12.2932	13.0179	13.5806	10.7886
ENSMUSG00000003534.10	50.5772	51.1331	58.2283	58.6648
ENSMUSG00000003541.6	51.3922	52.0106	140.981	134.287
ENSMUSG00000003545.2	0.0252044	0.0187352	0	0.88895
ENSMUSG00000003546.8	19.1997	20.4618	13.766	10.8242
ENSMUSG00000003549.2	13.6408	13.5733	16.409	15.9018
ENSMUSG00000003555.7	1.27686	1.62454	0.300699	0.19876
ENSMUSG00000003559.7	19.779	19.7636	6.74699	6.65076
ENSMUSG00000003573.9	26.7942	26.4021	23.9241	26.1781
ENSMUSG00000003575.7	0.602628	0.518323	1.35048	0.704587
ENSMUSG00000003581.8	19.0368	18.1608	18.8496	14.8158
ENSMUSG00000003585.7	2.25844	2.21452	3.10442	2.16069
ENSMUSG00000003604.7	10.1002	9.18229	10.4441	10.4426
ENSMUSG00000003617.10	484.747	513.057	129.143	131.613
ENSMUSG00000003623.4	81.4267	76.1015	35.0455	32.5031
ENSMUSG00000003644.11	3.40381	3.45459	5.48911	5.5881
ENSMUSG00000003657.7	0	0	0	0
ENSMUSG00000003660.9	43.0187	44.2964	81.3252	79.5039
ENSMUSG00000003662.4	29.7185	33.6086	33.0111	26.9893
ENSMUSG00000003665.6	0.206199	0.248518	0.188253	0.35598
ENSMUSG00000003680.7	9.26012	9.00472	8.06632	7.52084
ENSMUSG00000003721.8	46.3944	46.9227	41.7839	40.7007
ENSMUSG00000003731.7	14.1466	13.6129	24.3122	24.6348
ENSMUSG00000003746.9	37.1677	37.5446	24.7155	22.3438
ENSMUSG00000003752.8	4.43825	4.94305	6.38026	6.95721
ENSMUSG00000003762.7	14.4204	14.8628	11.138	10.8278
ENSMUSG00000003778.8	29.0424	27.2734	39.8385	35.5441
ENSMUSG00000003779.8	4.93362	5.60951	2.81275	3.08254
ENSMUSG00000003808.11	34.9792	35.7213	38.2084	34.8801
ENSMUSG00000003809.7	17.2673	16.6768	8.64987	7.42933
ENSMUSG00000003810.6	15.9742	14.2594	8.94985	11.1107
ENSMUSG00000003812.7	21.8094	19.7292	20.3095	19.196
ENSMUSG00000003813.8	27.7088	31.0472	26.1731	24.0869
ENSMUSG00000003814.8	433.342	440.324	476.578	467.529
ENSMUSG00000003824.6	8.12339	7.96987	1.37601	1.64152
ENSMUSG00000003847.9	27.0568	31.8744	40.2088	58.8206
ENSMUSG00000003848.8	16.1082	13.7495	21.336	21.7081
ENSMUSG00000003849.8	0.467214	0.299743	0	0
ENSMUSG00000003863.9	0.782105	0.588834	1.29769	0.939164
ENSMUSG00000003865.8	7.13703	7.46572	13.4669	12.7103
ENSMUSG00000003868.6	28.875	30.9942	46.1099	43.5388
ENSMUSG00000003872.7	1.0985	2.2832	0.606968	0.543721
ENSMUSG00000003873.9	155.475	144.929	196	186.466
ENSMUSG00000003882.4	0	0	0.023505	0
ENSMUSG00000003923.8	27.0724	33.546	48.7893	41.9433
ENSMUSG00000003929.9	6.73612	4.57702	7.4335	7.57144
ENSMUSG00000003934.5	0.190222	0.279298	0.545196	0.742281
ENSMUSG00000003948.9	6.67704	6.74835	4.07039	4.05145
ENSMUSG00000003949.8	0	0.0146935	0	0.0064175
ENSMUSG00000003955.7	61.7517	54.1496	77.1976	69.134
ENSMUSG00000003970.8	1482.62	1522.55	1454.73	1306.14
ENSMUSG00000003974.4	0	0	0	0
ENSMUSG00000003992.8	22.4246	26.9004	12.853	14.184
ENSMUSG00000004018.3	13.409	11.3415	9.36564	8.86021
ENSMUSG00000004031.8	0	0	0	0
ENSMUSG00000004032.4	27.6418	26.5066	18.8917	16.5394
ENSMUSG00000004035.6	26.0846	26.6866	3.27724	3.11912
ENSMUSG00000004038.7	0.184363	0.103934	0	0.0366404
ENSMUSG00000004040.10	37.9217	38.5469	28.0974	24.4271
ENSMUSG00000004043.8	6.45909	7.39965	6.61715	9.02561
ENSMUSG00000004044.8	67.7558	69.277	43.379	37.782
ENSMUSG00000004054.8	29.7153	31.7913	33.309	33.5982
ENSMUSG00000004056.8	27.6236	26.5267	26.7214	26.1952
ENSMUSG00000004069.9	25.4134	27.3306	39.7536	36.9159
ENSMUSG00000004070.9	27.5352	30.853	33.9805	28.4658
ENSMUSG00000004071.6	12.9332	12.8335	15.6147	16.1177
ENSMUSG00000004085.8	33.9994	34.2236	35.5186	34.0904
ENSMUSG00000004096.8	82.3283	81.1852	121.425	102.267
ENSMUSG00000004098.7	0.0553219	0.0503842	0.0237635	0.0661078
ENSMUSG00000004099.8	25.8029	25.4593	11.7878	12.4338
ENSMUSG00000004100.5	25.3387	27.4708	49.2324	42.7479
ENSMUSG00000004105.6	0.396384	0.517795	0.997402	1.5295
ENSMUSG00000004110.7	0.299642	0.267012	0.0448949	0.0278526
ENSMUSG00000004113.11	0	0.0195233	0	0
ENSMUSG00000004127.6	7.59557	6.98416	9.15529	7.98505
ENSMUSG00000004151.8	0	0	0	0
ENSMUSG00000004187.9	1.5837	1.67878	1.81615	2.48097
ENSMUSG00000004207.7	440.127	434.68	432.599	418.562
ENSMUSG00000004221.9	105.379	103.579	101.314	93.649
ENSMUSG00000004231.7	1.83703	2.29279	1.19623	2.3436
ENSMUSG00000004233.8	2.80737	2.70117	7.66759	8.0317
ENSMUSG00000004263.9	1.65002	0.748639	1.30593	2.25037
ENSMUSG00000004264.10	169.471	166.321	256.442	241.952
ENSMUSG00000004266.9	5.50134	5.62756	4.66179	4.92561
ENSMUSG00000004267.10	1.27606	2.07504	4.83174	5.33333
ENSMUSG00000004268.5	131.371	138.106	164.984	143.141
ENSMUSG00000004270.7	85.4692	89.1541	75.6855	78.3958
ENSMUSG00000004285.6	164.092	167.68	381	338.091
ENSMUSG00000004296.8	0	0	0	0
ENSMUSG00000004317.8	20.4401	19.9953	7.48582	7.53708
ENSMUSG00000004319.9	38.7213	39.7682	46.975	44.5876
ENSMUSG00000004328.8	6.99423	7.65644	11.4165	17.8482
ENSMUSG00000004341.7	0	0	0	0
ENSMUSG00000004344.5	0	0	0	0
ENSMUSG00000004347.9	0.0092726	0.0166568	0	0
ENSMUSG00000004356.7	10.7945	10.7187	19.1644	18.8333
ENSMUSG00000004359.9	0	0.0608996	0	0.064375
ENSMUSG00000004360.8	0.93531	0.950006	1.02751	1.09757
ENSMUSG00000004364.8	72.6101	76.4414	82.1867	82.5185
ENSMUSG00000004366.3	0	0	0	0
ENSMUSG00000004371.7	0.372455	0.709944	0.649964	0.719417
ENSMUSG00000004383.10	26.9311	28.7206	26.83	28.7496
ENSMUSG00000004393.4	45.8259	44.0899	61.8999	58.0361
ENSMUSG00000004394.6	51.0613	53.2016	52.5943	51.5678
ENSMUSG00000004415.8	1.24102	0.95786	1.51729	1.02053
ENSMUSG00000004446.6	59.1942	59.421	83.787	81.0826
ENSMUSG00000004451.8	104.468	108.362	327.378	311.477
ENSMUSG00000004455.10	95.8199	99.7459	94.8107	80.5949
ENSMUSG00000004460.9	43.8245	39.7325	22.899	18.7583
ENSMUSG00000004462.6	6.8601	6.08729	6.20224	6.15394
ENSMUSG00000004473.9	0.839115	1.11228	0.915115	0.971723
ENSMUSG00000004500.8	4.65677	5.21183	4.36947	4.05774
ENSMUSG00000004508.5	4.66814	4.71633	3.28204	3.81391
ENSMUSG00000004530.6	42.6444	63.4093	90.2478	76.5756
ENSMUSG00000004535.6	107.815	109.081	173.184	165.903
ENSMUSG00000004540.7	0.504868	0.423747	0.0748979	0.130446
ENSMUSG00000004542.7	0.0127473	0	0	0
ENSMUSG00000004552.10	3.07595	2.63268	1.35114	1.62878
ENSMUSG00000004558.8	0.525411	0.469635	0.297204	0.221835
ENSMUSG00000004561.8	10.8775	12.6747	21.502	19.2983
ENSMUSG00000004562.8	4.52008	4.69105	3.87817	3.87012
ENSMUSG00000004565.8	10.2811	10.4905	10.4479	11.0861
ENSMUSG00000004567.8	23.2508	31.1026	24.2638	24.1145
ENSMUSG00000004568.6	28.7648	28.7943	31.912	32.5454
ENSMUSG00000004591.9	39.9968	39.3784	33.7085	34.5144
ENSMUSG00000004609.5	0	0.0146126	0	0
ENSMUSG00000004610.3	350.026	327.87	109.582	85.5558
ENSMUSG00000004612.7	0	0	0	0.0774502
ENSMUSG00000004613.5	0	0.0169129	0	0
ENSMUSG00000004626.8	119.32	115.88	123.963	113.119
ENSMUSG00000004630.12	1.35578	1.60388	1.92874	1.80779
ENSMUSG00000004631.9	21.4947	21.4587	27.2257	24.5543
ENSMUSG00000004633.9	10.1615	12.2715	10.2523	10.2405
ENSMUSG00000004637.9	7.3872	7.82209	7.93382	7.64454
ENSMUSG00000004642.7	38.8915	39.4064	29.9789	31.7505
ENSMUSG00000004651.4	0	0	0	0
ENSMUSG00000004654.4	0	0.0966179	0.153642	0.0510273
ENSMUSG00000004655.5	2.50171	2.57456	10.3103	8.81628
ENSMUSG00000004661.8	2.06054	1.59842	0.851425	1.67524
ENSMUSG00000004665.4	72.2417	74.8563	37.4255	37.8687
ENSMUSG00000004667.11	38.8405	35.6205	34.5267	27.3577
ENSMUSG00000004668.7	0.0309542	0.0442583	0.00356213	0
ENSMUSG00000004677.8	26.9123	27.6211	40.4571	44.0424
ENSMUSG00000004698.8	0.15311	0.250461	0.0281519	0.0335578
ENSMUSG00000004707.8	0	0	0	0
ENSMUSG00000004709.8	0	0	0	0
ENSMUSG00000004730.7	0	0	0	0
ENSMUSG00000004748.5	3.92766	3.60217	2.79652	2.9417
ENSMUSG00000004768.8	6.03025	5.25212	4.48528	6.18995
ENSMUSG00000004771.6	193.98	175.827	208.236	200.001
ENSMUSG00000004788.5	63.8719	59.5435	66.2538	57.4511
ENSMUSG00000004789.8	31.8955	31.4436	43.7044	36.2887
ENSMUSG00000004791.6	5.0953	5.18153	3.16108	3.82097
ENSMUSG00000004798.8	25.9172	27.1241	11.0528	11.6889
ENSMUSG00000004814.7	0	0	0	0
ENSMUSG00000004815.6	13.1587	11.6373	17.6364	13.5595
ENSMUSG00000004821.1	0	0	0	0
ENSMUSG00000004837.2	0	0	0.0244607	0.024367
ENSMUSG00000004842.9	0.0572566	0.0213939	0.0453675	0.0677707
ENSMUSG00000004843.6	33.6555	34.4459	47.7628	43.1781
ENSMUSG00000004846.4	24.6487	24.8044	15.0533	17.6178
ENSMUSG00000004849.8	121.857	120.924	79.2578	55.551
ENSMUSG00000004864.6	0.179837	0.199164	0.0370167	0.110856
ENSMUSG00000004865.9	49.2251	43.4169	53.5537	53.6801
ENSMUSG00000004872.9	0.665555	0.797918	1.02988	0.687801
ENSMUSG00000004880.6	11.8536	12.6937	23.4151	21.921
ENSMUSG00000004885.5	0.0416947	0.0777105	0	0.250349
ENSMUSG00000004891.10	0.168445	0.211592	0.250425	0.248714
ENSMUSG00000004892.8	0	0.0108625	0.011524	0
ENSMUSG00000004894.4	0.0140048	0	0	0
ENSMUSG00000004895.8	16.0125	18.8013	23.1	22.394
ENSMUSG00000004896.10	14.1969	13.6096	12.4439	11.7284
ENSMUSG00000004897.10	108.886	97.4688	100.933	106.016
ENSMUSG00000004902.5	0.505931	0.443089	0.503082	0.535364
ENSMUSG00000004929.6	20.1885	18.0573	11.71	11.7219
ENSMUSG00000004931.9	17.959	18.4207	16.6171	17.7642
ENSMUSG00000004933.10	0.772086	0.547443	0.319128	0.641261
ENSMUSG00000004934.7	11.6874	13.3938	17.1703	16.941
ENSMUSG00000004936.8	61.6759	62.0794	80.1411	74.0252
ENSMUSG00000004937.5	29.1345	29.8892	36.8705	34.5984
ENSMUSG00000004939.6	0	0	0	0
ENSMUSG00000004945.8	85.6141	89.3044	50.9668	43.6309
ENSMUSG00000004947.8	4.56179	4.00157	4.62714	5.14422
ENSMUSG00000004948.6	0	0	0	0
ENSMUSG00000004951.9	55.2239	57.4705	102.153	103.489
ENSMUSG00000004952.7	0.114172	0.0407257	0.0670136	0.374224
ENSMUSG00000004961.6	0	0	0	0
ENSMUSG00000004980.9	296.662	273.409	253.478	267.149
ENSMUSG00000004988.7	0.514897	0.273138	1.08527	1.01099
ENSMUSG00000004994.6	11.0436	12.542	5.59414	8.97504
ENSMUSG00000004996.3	14.2084	13.2253	17.0175	15.144
ENSMUSG00000005034.8	15.9204	16.2523	37.7022	40.7735
ENSMUSG00000005043.7	14.9607	13.9961	11.4593	12.4577
ENSMUSG00000005045.9	1.28373	1.32707	0.640374	0.793684
ENSMUSG00000005054.6	206.729	212.416	358.937	320.933
ENSMUSG00000005057.9	0.474078	0.491544	0.32088	0.345657
ENSMUSG00000005069.6	30.0709	29.5447	30.7793	27.9173
ENSMUSG00000005078.10	21.8507	21.228	30.2605	28.9491
ENSMUSG00000005087.10	37.9072	39.8375	46.7629	60.2423
ENSMUSG00000005089.8	1.30521	1.60647	0.882849	0.70669
ENSMUSG00000005102.6	6.98548	6.8847	9.39664	9.78341
ENSMUSG00000005103.9	125.692	130.4	201.124	194.069
ENSMUSG00000005107.7	4.1831	4.50488	4.09993	3.38251
ENSMUSG00000005124.3	20.3589	20.9986	13.0546	13.6701
ENSMUSG00000005125.6	218.461	219.473	272.236	251.941
ENSMUSG00000005131.2	0.0874728	0.0985476	0.0425057	0.0849394
ENSMUSG00000005142.9	26.5587	26.0281	23.5927	21.3779
ENSMUSG00000005148.7	4.52485	4.07678	7.63467	12.2837
ENSMUSG00000005150.9	14.3915	14.4548	12.0684	11.966
ENSMUSG00000005161.9	439.939	432.103	445.85	387.762
ENSMUSG00000005198.9	4.45195	5.10581	6.06869	7.98535
ENSMUSG00000005202.2	0	0	0	0
ENSMUSG00000005204.5	33.1527	31.0725	48.4085	43.1394
ENSMUSG00000005220.2	11.7318	11.3685	0.393307	0.420678
ENSMUSG00000005225.9	11.1193	12.1021	9.68581	9.68886
ENSMUSG00000005232.5	0.0193952	0	0	0.0229617
ENSMUSG00000005233.9	9.00682	10.9722	3.68538	3.39648
ENSMUSG00000005237.7	0.506051	0.540505	0.327007	0.122968
ENSMUSG00000005251.8	24.8839	24.7759	56.8339	53.7547
ENSMUSG00000005262.6	53.5071	55.8109	48.4529	45.9437
ENSMUSG00000005267.6	0.0927503	0.0208717	0.0191133	0.104618
ENSMUSG00000005268.13	0	0	0	0.00359126
ENSMUSG00000005299.5	7.85958	7.49562	12.1883	11.8432
ENSMUSG00000005312.7	33.2514	35.5893	60.7238	61.4166
ENSMUSG00000005320.8	12.7513	14.0544	16.552	17.8141
ENSMUSG00000005338.6	0	0	0	0
ENSMUSG00000005339.5	0	0	0	0
ENSMUSG00000005354.9	55.7538	58.9184	62.3398	52.157
ENSMUSG00000005355.7	0	0	0	0
ENSMUSG00000005357.8	0	0	0	0
ENSMUSG00000005360.8	0	0	0	0.047794
ENSMUSG00000005362.8	57.7983	56.9357	91.1878	80.9829
ENSMUSG00000005364.8	9.34759	8.41493	8.92185	8.25186
ENSMUSG00000005370.3	11.965	12.3834	12.7568	12.0616
ENSMUSG00000005371.8	8.942	10.2909	14.8686	15.1196
ENSMUSG00000005373.6	3.30988	2.72352	0.471442	0.665306
ENSMUSG00000005374.7	6.4736	5.35423	4.05854	4.67227
ENSMUSG00000005378.10	24.4782	20.5978	34.0005	30.6515
ENSMUSG00000005397.7	2.07765	2.12571	55.4266	68.0652
ENSMUSG00000005410.4	14.6248	14.9077	6.08228	5.4257
ENSMUSG00000005413.6	34.6376	34.493	109.346	90.22
ENSMUSG00000005417.10	123.712	122.526	121.168	132.118
ENSMUSG00000005442.6	15.117	11.8465	12.8522	19.4193
ENSMUSG00000005447.6	43.5951	40.5275	60.2686	56.8126
ENSMUSG00000005465.7	0	0	0	0
ENSMUSG00000005469.8	13.9748	13.4091	11.4044	14.1317
ENSMUSG00000005470.8	2.98378	4.47423	1.85378	2.97531
ENSMUSG00000005474.5	0	0	0	0
ENSMUSG00000005481.10	27.6111	26.1607	62.1459	56.0344
ENSMUSG00000005483.8	23.7351	23.1135	39.2484	37.3285
ENSMUSG00000005493.8	0.114573	0.185117	0.124307	0.341923
ENSMUSG00000005501.7	15.7395	16.1201	10.5383	11.8697
ENSMUSG00000005503.8	0	0	0	0
ENSMUSG00000005505.6	19.9095	20.0841	19.4535	17.5616
ENSMUSG00000005506.9	34.0625	34.2846	41.3291	44.0294
